date,stn_id,avg_temp,min_temp,max_temp,precipitation,sunshine,humidity,city
2015-02-28,133,2.1,-4.1,7.1,,0.3,61.1,대전
2015-03-01,133,3.0,-0.1,6.6,0.6,5.1,70.5,대전
2015-03-02,133,3.8,-3.1,11.0,,10.5,51.3,대전
2015-03-03,133,4.6,1.0,9.7,0.3,0.7,60.9,대전
2015-03-04,133,-0.4,-3.5,4.9,0.0,10.7,47.3,대전
2015-03-05,133,0.3,-6.0,6.9,,8.6,50.8,대전
2015-03-06,133,3.9,-4.0,12.1,,10.8,48.6,대전
2015-03-07,133,4.9,-2.4,12.6,,10.8,46.1,대전
2015-03-08,133,7.7,-2.1,16.8,,9.0,46.0,대전
2015-03-09,133,4.4,-4.1,11.0,,9.1,39.5,대전
2015-03-10,133,-1.7,-5.5,2.7,,11.0,39.1,대전
2015-03-11,133,2.1,-3.2,8.5,0.0,8.2,53.8,대전
2015-03-12,133,3.7,-2.5,10.6,,11.0,41.8,대전
2015-03-13,133,6.6,1.9,12.5,0.9,3.9,54.5,대전
2015-03-14,133,5.0,-2.9,12.3,,9.1,46.0,대전
2015-03-15,133,6.8,-1.7,15.9,,10.1,47.6,대전
2015-03-16,133,10.3,0.6,20.4,,9.3,42.9,대전
2015-03-17,133,13.0,3.9,20.9,,4.9,42.8,대전
2015-03-18,133,9.7,8.5,12.7,37.4,0.0,86.6,대전
2015-03-19,133,13.8,7.4,21.4,,11.0,68.3,대전
2015-03-20,133,14.0,8.9,21.7,,7.5,49.0,대전
2015-03-21,133,12.4,5.2,19.7,,9.7,46.0,대전
2015-03-22,133,9.7,3.1,17.2,,10.4,48.9,대전
2015-03-23,133,5.3,-0.4,11.7,,11.6,38.1,대전
2015-03-24,133,5.7,-1.4,13.6,,11.5,45.1,대전
2015-03-25,133,6.8,-2.1,15.6,,11.7,43.8,대전
2015-03-26,133,8.5,-0.7,17.8,,11.7,40.5,대전
2015-03-27,133,9.5,0.4,18.8,,10.4,40.9,대전
2015-03-28,133,10.6,0.6,20.2,0.0,9.3,39.8,대전
2015-03-29,133,12.9,8.4,19.7,0.0,6.3,50.0,대전
2015-03-30,133,14.8,6.0,23.4,,10.3,62.1,대전
2015-03-31,133,12.2,9.1,13.4,5.5,0.0,92.6,대전
2015-04-01,133,11.9,10.1,14.0,0.6,0.0,91.1,대전
2015-04-02,133,16.1,9.3,23.3,4.2,7.1,75.5,대전
2015-04-03,133,12.0,9.5,19.6,13.0,0.8,88.4,대전
2015-04-04,133,12.0,8.4,18.2,13.5,5.2,75.1,대전
2015-04-05,133,10.4,8.2,11.7,3.1,0.0,96.5,대전
2015-04-06,133,10.4,6.7,12.3,2.1,0.0,86.1,대전
2015-04-07,133,8.3,4.4,13.4,0.0,2.3,78.9,대전
2015-04-08,133,9.4,6.6,13.9,0.0,2.1,71.3,대전
2015-04-09,133,10.3,5.2,16.7,,10.1,65.0,대전
2015-04-10,133,11.5,4.0,19.0,,10.8,54.6,대전
2015-04-11,133,13.6,4.4,22.4,,11.4,46.3,대전
2015-04-12,133,13.0,6.5,18.3,,1.5,46.6,대전
2015-04-13,133,10.8,8.8,13.2,1.5,0.2,75.8,대전
2015-04-14,133,9.0,6.9,13.3,10.5,2.0,84.6,대전
2015-04-15,133,11.9,6.8,18.3,1.9,8.9,74.5,대전
2015-04-16,133,11.3,6.6,21.3,2.4,7.0,76.1,대전
2015-04-17,133,11.1,4.3,18.3,,11.2,53.1,대전
2015-04-18,133,13.1,3.3,21.0,4.8,5.2,55.6,대전
2015-04-19,133,14.3,12.1,16.7,4.0,0.0,97.3,대전
2015-04-20,133,11.5,8.2,15.3,13.0,0.0,97.0,대전
2015-04-21,133,13.3,6.2,22.6,,9.4,65.5,대전
2015-04-22,133,13.6,6.7,19.9,,10.3,59.4,대전
2015-04-23,133,14.5,6.0,22.7,,12.1,47.5,대전
2015-04-24,133,17.2,11.5,24.7,,11.0,45.0,대전
2015-04-25,133,16.4,6.8,25.8,,12.6,41.1,대전
2015-04-26,133,18.0,7.9,27.0,,12.3,37.0,대전
2015-04-27,133,19.3,10.7,26.9,,12.4,33.3,대전
2015-04-28,133,17.7,10.0,24.6,0.5,3.7,61.0,대전
2015-04-29,133,16.3,14.6,18.7,20.1,0.0,91.1,대전
2015-04-30,133,20.2,14.7,25.7,,9.7,71.5,대전
2015-05-01,133,21.3,14.1,28.8,,10.4,73.1,대전
2015-05-02,133,21.7,15.8,27.4,,7.9,72.5,대전
2015-05-03,133,19.2,17.1,21.8,5.3,0.0,90.8,대전
2015-05-04,133,16.4,10.2,21.3,,11.8,58.0,대전
2015-05-05,133,13.6,5.7,21.4,,13.1,52.1,대전
2015-05-06,133,14.8,6.4,23.0,,5.4,53.8,대전
2015-05-07,133,16.7,8.1,25.1,,11.5,48.6,대전
2015-05-08,133,16.5,9.3,21.4,0.0,4.6,60.5,대전
2015-05-09,133,19.0,14.6,25.0,0.0,8.8,62.4,대전
2015-05-10,133,19.8,12.1,26.7,,12.2,60.4,대전
2015-05-11,133,18.2,13.5,24.6,10.0,5.3,76.3,대전
2015-05-12,133,14.9,11.6,19.3,10.9,10.3,76.0,대전
2015-05-13,133,19.8,13.6,25.0,,12.7,55.8,대전
2015-05-14,133,22.3,14.6,29.1,,9.4,61.6,대전
2015-05-15,133,20.2,16.9,22.6,,0.9,84.0,대전
2015-05-16,133,19.0,13.7,26.1,,11.7,,대전
2015-05-17,133,18.6,10.1,26.8,,11.6,47.5,대전
2015-05-18,133,18.7,14.5,24.0,,5.6,59.5,대전
2015-05-19,133,18.1,14.4,23.7,0.0,5.7,76.3,대전
2015-05-20,133,16.9,11.1,22.7,0.0,13.3,61.0,대전
2015-05-21,133,19.0,11.1,27.0,,13.3,55.3,대전
2015-05-22,133,21.3,15.0,28.0,,10.7,47.4,대전
2015-05-23,133,21.4,14.6,28.5,,12.2,46.6,대전
2015-05-24,133,20.8,12.5,29.2,,13.6,41.3,대전
2015-05-25,133,20.9,12.0,29.8,,13.4,52.8,대전
2015-05-26,133,22.3,13.3,31.8,,13.3,51.1,대전
2015-05-27,133,23.3,13.2,32.0,,12.7,41.4,대전
2015-05-28,133,24.5,17.4,32.1,,11.5,40.0,대전
2015-05-29,133,24.4,17.1,30.9,0.0,10.9,46.5,대전
2015-05-30,133,18.5,15.9,22.5,2.7,3.7,81.8,대전
2015-05-31,133,21.1,14.3,28.6,,9.8,66.4,대전
2015-06-01,133,23.3,15.8,30.2,,12.5,53.5,대전
2015-06-02,133,22.5,18.0,29.3,,4.8,56.9,대전
2015-06-03,133,22.1,17.2,27.5,,11.8,46.1,대전
2015-06-04,133,22.9,13.5,30.1,,9.7,42.8,대전
2015-06-05,133,18.8,14.4,23.2,0.1,2.3,58.5,대전
2015-06-06,133,22.1,14.0,29.3,,12.6,55.9,대전
2015-06-07,133,24.1,16.9,31.2,,12.1,55.5,대전
2015-06-08,133,22.0,18.0,25.9,,1.3,63.9,대전
2015-06-09,133,23.1,17.1,30.0,,9.1,66.5,대전
2015-06-10,133,25.8,17.8,35.0,,10.1,62.5,대전
2015-06-11,133,23.2,19.0,27.3,1.3,0.4,72.1,대전
2015-06-12,133,24.8,20.2,30.7,0.0,12.6,60.0,대전
2015-06-13,133,26.2,20.0,32.5,,8.0,53.6,대전
2015-06-14,133,23.1,19.3,28.1,5.5,6.8,75.1,대전
2015-06-15,133,24.9,21.7,30.1,0.0,5.1,72.4,대전
2015-06-16,133,24.6,21.0,30.3,0.6,8.2,75.5,대전
2015-06-17,133,22.5,19.9,27.7,0.6,1.2,87.8,대전
2015-06-18,133,25.0,19.3,31.0,,11.8,60.4,대전
2015-06-19,133,25.1,20.8,30.5,0.0,10.2,63.1,대전
2015-06-20,133,20.7,18.0,23.1,16.3,0.4,86.4,대전
2015-06-21,133,23.5,17.9,28.7,,11.3,73.8,대전
2015-06-22,133,24.4,20.0,29.7,,7.1,69.5,대전
2015-06-23,133,25.0,18.3,30.9,,12.2,62.8,대전
2015-06-24,133,24.0,21.1,30.1,12.2,3.7,78.6,대전
2015-06-25,133,21.8,19.7,24.9,15.0,1.2,86.3,대전
2015-06-26,133,20.4,18.8,22.7,66.9,0.0,90.5,대전
2015-06-27,133,23.4,17.9,29.1,,11.0,74.3,대전
2015-06-28,133,24.9,19.6,30.4,,12.4,70.1,대전
2015-06-29,133,25.7,19.8,31.7,,10.1,70.3,대전
2015-06-30,133,22.3,19.7,26.8,1.3,0.0,85.4,대전
2015-07-01,133,22.8,19.3,28.3,0.0,10.3,76.4,대전
2015-07-02,133,23.6,18.5,28.8,0.0,12.1,70.4,대전
2015-07-03,133,23.7,20.2,29.4,,10.9,65.9,대전
2015-07-04,133,23.3,16.5,29.9,,13.5,61.4,대전
2015-07-05,133,24.2,20.2,30.2,4.6,11.4,69.3,대전
2015-07-06,133,24.3,20.0,29.1,,8.5,74.0,대전
2015-07-07,133,20.4,17.6,23.2,6.3,0.0,84.4,대전
2015-07-08,133,21.4,18.0,25.1,8.3,0.2,92.0,대전
2015-07-09,133,22.0,20.2,23.9,29.6,0.0,92.0,대전
2015-07-10,133,26.5,21.7,31.5,,11.9,77.4,대전
2015-07-11,133,27.1,23.9,32.8,4.0,6.4,81.4,대전
2015-07-12,133,24.8,23.2,26.6,7.3,0.0,91.4,대전
2015-07-13,133,23.9,22.2,26.4,4.6,0.1,88.4,대전
2015-07-14,133,26.4,22.7,31.4,,10.2,77.8,대전
2015-07-15,133,27.0,21.9,32.9,,8.3,73.0,대전
2015-07-16,133,25.1,20.9,29.5,,12.8,64.1,대전
2015-07-17,133,23.2,18.4,27.3,,5.2,65.8,대전
2015-07-18,133,24.4,21.5,27.8,0.4,1.0,80.5,대전
2015-07-19,133,25.8,22.4,30.3,0.0,4.4,82.5,대전
2015-07-20,133,27.4,24.2,31.4,,4.2,77.8,대전
2015-07-21,133,26.4,24.2,29.7,18.7,1.3,90.5,대전
2015-07-22,133,27.2,24.6,30.6,3.3,3.8,88.5,대전
2015-07-23,133,25.6,24.7,28.6,14.3,0.8,96.3,대전
2015-07-24,133,25.5,24.5,26.5,8.4,0.0,96.6,대전
2015-07-25,133,27.1,24.6,30.4,0.0,2.8,82.8,대전
2015-07-26,133,28.6,24.5,32.9,,12.9,72.1,대전
2015-07-27,133,25.7,24.6,28.0,4.0,2.3,89.8,대전
2015-07-28,133,27.5,24.7,31.4,0.0,7.7,83.5,대전
2015-07-29,133,27.1,24.6,31.2,31.8,4.1,91.0,대전
2015-07-30,133,29.4,25.9,34.3,,9.9,80.0,대전
2015-07-31,133,29.6,25.5,34.0,,11.9,76.4,대전
2015-08-01,133,29.3,25.4,33.8,,12.6,75.4,대전
2015-08-02,133,28.0,26.0,31.7,1.2,4.7,84.1,대전
2015-08-03,133,29.0,25.0,33.4,,13.0,71.4,대전
2015-08-04,133,28.7,24.0,33.8,,12.6,70.9,대전
2015-08-05,133,29.0,24.4,33.8,,11.1,72.4,대전
2015-08-06,133,29.9,24.7,35.2,,11.8,72.5,대전
2015-08-07,133,30.6,25.8,36.3,,10.8,71.0,대전
2015-08-08,133,27.7,25.0,34.3,2.3,7.4,81.6,대전
2015-08-09,133,27.6,23.8,32.3,,8.0,77.8,대전
2015-08-10,133,26.3,23.2,29.9,,1.6,80.1,대전
2015-08-11,133,25.9,23.5,28.5,0.0,0.0,79.1,대전
2015-08-12,133,25.3,21.8,30.2,,4.9,71.3,대전
2015-08-13,133,26.4,22.2,32.0,,8.3,76.1,대전
2015-08-14,133,27.0,21.9,32.8,,9.5,75.0,대전
2015-08-15,133,28.0,22.5,33.6,,8.6,72.3,대전
2015-08-16,133,26.7,23.0,29.7,0.0,0.3,76.1,대전
2015-08-17,133,26.8,21.0,32.5,,11.2,69.0,대전
2015-08-18,133,27.9,23.1,33.2,,9.5,66.4,대전
2015-08-19,133,26.8,23.5,31.2,0.0,2.4,69.8,대전
2015-08-20,133,24.8,22.6,28.2,3.5,0.2,83.0,대전
2015-08-21,133,24.5,20.9,30.4,4.5,6.5,84.5,대전
2015-08-22,133,25.1,22.2,28.5,,1.6,83.3,대전
2015-08-23,133,26.1,22.1,31.2,,7.9,74.0,대전
2015-08-24,133,26.5,24.3,30.0,0.0,4.3,71.1,대전
2015-08-25,133,20.7,19.7,25.3,35.2,0.0,96.4,대전
2015-08-26,133,23.1,18.9,28.4,,11.5,74.0,대전
2015-08-27,133,23.8,21.3,26.5,3.0,6.4,81.8,대전
2015-08-28,133,24.2,20.0,29.7,,10.1,80.1,대전
2015-08-29,133,23.9,19.3,29.7,,10.3,73.1,대전
2015-08-30,133,24.5,18.7,30.5,1.9,11.4,74.5,대전
2015-08-31,133,25.3,20.3,30.3,,10.0,74.5,대전
2015-09-01,133,25.4,22.2,28.7,0.0,5.1,68.0,대전
2015-09-02,133,23.4,20.6,29.1,3.8,3.9,85.1,대전
2015-09-03,133,23.8,20.6,28.9,0.0,7.9,79.9,대전
2015-09-04,133,24.9,20.0,30.5,,9.1,75.1,대전
2015-09-05,133,22.9,20.8,27.1,0.1,1.1,83.5,대전
2015-09-06,133,21.8,19.5,25.0,0.0,1.2,75.8,대전
2015-09-07,133,22.6,16.2,28.5,,12.2,63.8,대전
2015-09-08,133,21.8,15.4,27.5,,12.2,55.1,대전
2015-09-09,133,21.4,13.8,28.4,,12.2,57.4,대전
2015-09-10,133,21.8,15.5,28.8,,12.0,64.5,대전
2015-09-11,133,21.3,16.6,27.7,1.1,6.9,80.6,대전
2015-09-12,133,17.8,14.6,21.0,13.5,1.1,86.4,대전
2015-09-13,133,18.7,13.0,25.6,,11.7,68.3,대전
2015-09-14,133,19.9,12.8,27.6,,11.1,64.5,대전
2015-09-15,133,20.4,13.8,26.3,,11.2,60.0,대전
2015-09-16,133,20.1,14.0,25.6,0.0,7.2,66.1,대전
2015-09-17,133,21.5,15.9,28.1,,11.2,64.5,대전
2015-09-18,133,21.6,15.6,28.0,,11.3,69.3,대전
2015-09-19,133,21.6,16.5,27.5,,10.2,70.5,대전
2015-09-20,133,21.5,15.3,28.0,,9.5,70.4,대전
2015-09-21,133,21.9,15.8,29.1,,10.6,68.1,대전
2015-09-22,133,23.1,16.0,31.3,,11.4,59.1,대전
2015-09-23,133,20.5,17.7,23.8,,0.0,74.5,대전
2015-09-24,133,22.0,18.1,27.3,,5.1,72.0,대전
2015-09-25,133,22.1,17.8,27.5,,5.8,71.8,대전
2015-09-26,133,20.9,16.1,26.4,,6.4,73.3,대전
2015-09-27,133,20.8,13.3,29.5,,11.1,63.1,대전
2015-09-28,133,22.2,13.3,30.9,,10.2,53.0,대전
2015-09-29,133,23.0,16.3,30.1,,11.0,51.5,대전
2015-09-30,133,21.1,18.2,25.9,,1.7,58.3,대전
2015-10-01,133,18.1,13.3,23.3,49.8,0.0,84.6,대전
2015-10-02,133,15.7,8.1,22.5,,11.2,61.6,대전
2015-10-03,133,19.2,14.1,25.5,,10.0,68.4,대전
2015-10-04,133,16.5,10.5,23.8,,6.5,56.3,대전
2015-10-05,133,17.8,11.8,25.4,,10.8,60.5,대전
2015-10-06,133,17.6,10.1,26.1,,10.6,61.9,대전
2015-10-07,133,18.1,11.1,26.7,,6.9,70.9,대전
2015-10-08,133,18.5,13.7,25.6,,8.7,73.1,대전
2015-10-09,133,16.4,11.0,21.6,0.7,9.9,60.0,대전
2015-10-10,133,14.4,9.2,21.7,11.1,8.5,75.3,대전
2015-10-11,133,12.2,8.7,16.1,4.9,6.2,83.4,대전
2015-10-12,133,13.6,10.7,18.7,0.7,8.3,71.6,대전
2015-10-13,133,14.7,7.7,22.2,,10.7,71.4,대전
2015-10-14,133,16.4,10.1,24.4,,10.3,74.4,대전
2015-10-15,133,16.9,10.8,24.5,,9.7,73.3,대전
2015-10-16,133,16.2,11.3,22.7,,5.9,81.9,대전
2015-10-17,133,17.0,11.6,25.0,,8.4,78.4,대전
2015-10-18,133,16.5,10.0,24.5,,10.1,74.9,대전
2015-10-19,133,17.1,11.2,24.5,,8.7,72.4,대전
2015-10-20,133,16.6,11.2,23.1,,6.9,81.1,대전
2015-10-21,133,17.3,12.0,24.4,,7.4,80.4,대전
2015-10-22,133,17.8,12.3,24.6,,7.9,78.4,대전
2015-10-23,133,17.4,14.7,21.7,,6.0,79.9,대전
2015-10-24,133,16.1,12.1,21.5,0.0,3.1,82.3,대전
2015-10-25,133,15.7,9.8,22.7,,10.0,63.1,대전
2015-10-26,133,16.9,12.2,22.7,,7.4,57.0,대전
2015-10-27,133,12.9,8.8,16.5,26.4,2.9,77.1,대전
2015-10-28,133,11.6,5.7,17.5,,9.0,68.3,대전
2015-10-29,133,10.8,6.5,16.0,0.5,7.4,51.0,대전
2015-10-30,133,7.3,3.4,12.5,0.0,9.8,55.8,대전
2015-10-31,133,6.1,-0.1,13.3,,10.0,59.9,대전
2015-11-01,133,5.7,1.0,9.1,,0.1,76.1,대전
2015-11-02,133,9.4,4.1,16.4,,6.8,74.0,대전
2015-11-03,133,10.9,5.2,18.9,,9.2,74.4,대전
2015-11-04,133,11.0,3.7,20.4,,9.5,70.8,대전
2015-11-05,133,12.5,6.9,20.0,,6.7,70.8,대전
2015-11-06,133,14.0,7.7,21.4,0.6,4.9,75.0,대전
2015-11-07,133,13.4,12.5,14.1,21.2,0.0,92.5,대전
2015-11-08,133,13.9,13.4,14.5,15.5,0.0,97.0,대전
2015-11-09,133,13.1,11.5,15.2,1.7,0.7,85.8,대전
2015-11-10,133,11.0,8.0,14.5,,3.1,79.6,대전
2015-11-11,133,11.9,6.8,18.3,,5.2,78.9,대전
2015-11-12,133,13.6,8.8,19.4,,5.7,78.0,대전
2015-11-13,133,12.2,11.1,13.6,30.7,0.0,88.4,대전
2015-11-14,133,13.5,12.2,15.7,3.7,0.0,95.4,대전
2015-11-15,133,13.5,9.8,17.0,,2.1,86.4,대전
2015-11-16,133,11.7,8.4,14.2,26.3,0.1,94.8,대전
2015-11-17,133,13.7,12.1,15.1,1.5,0.0,95.8,대전
2015-11-18,133,12.1,10.2,13.5,1.9,0.0,83.1,대전
2015-11-19,133,10.3,9.5,11.3,1.8,0.0,88.0,대전
2015-11-20,133,11.2,8.7,15.1,,3.5,83.9,대전
2015-11-21,133,10.0,7.6,13.0,,0.8,80.9,대전
2015-11-22,133,11.9,6.0,17.1,0.1,4.2,78.4,대전
2015-11-23,133,10.8,9.6,13.3,9.6,0.0,95.1,대전
2015-11-24,133,7.9,5.1,9.6,0.8,0.0,79.3,대전
2015-11-25,133,5.7,3.4,7.2,8.7,0.0,90.9,대전
2015-11-26,133,0.4,-1.2,3.4,1.9,3.2,80.3,대전
2015-11-27,133,0.1,-2.3,2.6,0.0,0.5,83.0,대전
2015-11-28,133,3.5,0.7,8.0,0.1,1.5,82.6,대전
2015-11-29,133,6.8,3.5,11.2,0.0,1.4,79.4,대전
2015-11-30,133,6.9,2.3,11.1,0.0,5.3,77.9,대전
2015-12-01,133,4.4,-1.4,12.4,,6.8,75.0,대전
2015-12-02,133,6.2,3.0,9.7,6.7,0.0,83.8,대전
2015-12-03,133,2.6,-0.6,6.8,3.6,5.1,72.9,대전
2015-12-04,133,1.8,-1.4,4.3,0.5,2.6,85.3,대전
2015-12-05,133,5.4,3.3,8.2,,0.3,69.6,대전
2015-12-06,133,2.1,-1.6,6.9,,4.2,63.4,대전
2015-12-07,133,2.1,-4.0,9.4,,8.7,71.5,대전
2015-12-08,133,3.4,-1.7,10.4,,8.7,67.4,대전
2015-12-09,133,5.2,-1.4,12.9,,5.8,71.8,대전
2015-12-10,133,8.1,6.4,9.6,10.3,0.0,91.6,대전
2015-12-11,133,7.3,4.8,9.9,0.3,0.4,84.0,대전
2015-12-12,133,7.3,2.0,12.8,,8.0,63.4,대전
2015-12-13,133,8.3,5.4,14.2,,5.6,67.4,대전
2015-12-14,133,7.2,5.4,8.9,9.9,0.0,88.8,대전
2015-12-15,133,6.5,4.3,8.8,0.7,2.3,77.6,대전
2015-12-16,133,0.6,-2.8,4.4,2.8,0.8,84.3,대전
2015-12-17,133,-2.7,-5.9,1.3,0.0,8.1,70.4,대전
2015-12-18,133,-0.7,-6.7,4.5,,3.2,76.5,대전
2015-12-19,133,1.8,-1.7,8.5,,6.2,78.3,대전
2015-12-20,133,1.1,-2.6,4.6,,0.1,83.8,대전
2015-12-21,133,4.3,0.3,10.8,1.2,5.1,88.0,대전
2015-12-22,133,3.5,-1.1,8.9,0.1,4.1,81.9,대전
2015-12-23,133,5.7,3.3,7.4,2.0,0.0,95.5,대전
2015-12-24,133,3.0,0.9,7.6,,3.5,79.5,대전
2015-12-25,133,1.0,-3.0,5.9,,8.9,52.9,대전
2015-12-26,133,4.2,-0.7,11.0,0.0,5.8,66.3,대전
2015-12-27,133,-2.0,-5.7,3.2,,8.9,52.0,대전
2015-12-28,133,-3.2,-7.6,2.0,,7.5,59.4,대전
2015-12-29,133,-1.3,-7.2,5.4,,7.7,63.4,대전
2015-12-30,133,1.2,-4.9,8.1,1.6,7.6,75.1,대전
2015-12-31,133,1.5,-1.9,5.8,,4.7,82.5,대전
2016-01-01,133,1.6,-4.2,7.7,,5.0,77.4,대전
2016-01-02,133,6.6,2.0,12.3,,6.4,76.5,대전
2016-01-03,133,6.9,1.0,14.1,,7.0,83.5,대전
2016-01-04,133,5.1,-0.5,9.6,,7.1,62.5,대전
2016-01-05,133,-0.6,-3.4,3.7,,4.8,45.4,대전
2016-01-06,133,-0.1,-5.6,5.4,,3.6,62.9,대전
2016-01-07,133,0.1,-2.6,4.1,,8.4,59.4,대전
2016-01-08,133,-1.0,-4.2,3.4,0.0,8.0,62.0,대전
2016-01-09,133,1.4,-1.9,6.1,0.0,6.4,60.8,대전
2016-01-10,133,1.2,-1.8,5.4,,3.4,63.8,대전
2016-01-11,133,-1.8,-5.4,3.8,,8.7,54.6,대전
2016-01-12,133,-2.7,-7.5,3.4,,8.8,58.8,대전
2016-01-13,133,-1.5,-3.7,1.5,0.2,4.6,77.4,대전
2016-01-14,133,-1.3,-6.5,3.7,0.0,8.1,57.5,대전
2016-01-15,133,0.5,-3.7,6.4,,6.4,70.5,대전
2016-01-16,133,0.9,-4.4,8.2,,5.8,73.8,대전
2016-01-17,133,1.7,-1.0,5.3,3.8,0.0,84.0,대전
2016-01-18,133,-3.1,-8.5,1.6,3.5,4.3,75.5,대전
2016-01-19,133,-8.3,-11.2,-5.3,0.4,8.5,66.0,대전
2016-01-20,133,-8.1,-12.0,-3.5,0.0,6.6,67.9,대전
2016-01-21,133,-5.7,-8.8,-0.5,,5.3,64.5,대전
2016-01-22,133,-5.7,-10.9,-0.3,,8.0,59.1,대전
2016-01-23,133,-8.2,-11.5,-4.7,1.2,6.6,64.8,대전
2016-01-24,133,-12.7,-17.0,-8.7,0.3,3.8,70.5,대전
2016-01-25,133,-7.8,-14.2,-2.1,0.1,7.8,75.1,대전
2016-01-26,133,-1.8,-6.3,3.5,0.4,3.7,76.3,대전
2016-01-27,133,-0.1,-4.8,5.8,,9.0,71.6,대전
2016-01-28,133,-0.4,-5.0,2.4,0.1,0.2,78.4,대전
2016-01-29,133,3.0,1.0,5.7,1.6,0.0,81.1,대전
2016-01-30,133,3.3,-1.1,10.0,0.0,6.3,78.8,대전
2016-01-31,133,-1.5,-4.2,2.9,,8.5,61.4,대전
2016-02-01,133,-3.9,-7.4,1.7,,9.3,54.9,대전
2016-02-02,133,-3.9,-9.7,2.6,,9.6,53.1,대전
2016-02-03,133,-1.9,-9.1,5.4,,9.5,62.3,대전
2016-02-04,133,-0.5,-6.3,5.9,,7.0,56.0,대전
2016-02-05,133,-0.7,-5.7,5.5,,9.5,51.0,대전
2016-02-06,133,-1.6,-4.6,3.4,0.0,9.5,51.5,대전
2016-02-07,133,-2.3,-9.1,4.9,,9.8,54.3,대전
2016-02-08,133,2.2,-5.7,8.1,,8.3,58.9,대전
2016-02-09,133,2.6,-1.0,7.8,,9.8,48.1,대전
2016-02-10,133,3.3,-4.6,12.7,,9.8,48.8,대전
2016-02-11,133,6.8,-1.8,14.7,0.4,4.1,49.5,대전
2016-02-12,133,10.0,7.7,11.9,16.8,0.0,91.4,대전
2016-02-13,133,13.0,9.0,18.7,8.3,2.4,92.3,대전
2016-02-14,133,-0.1,-3.6,8.9,0.0,2.8,73.6,대전
2016-02-15,133,-3.3,-6.7,0.8,0.0,9.1,56.5,대전
2016-02-16,133,-0.2,-3.7,4.4,0.6,5.0,73.5,대전
2016-02-17,133,0.9,-4.3,6.8,,10.0,61.3,대전
2016-02-18,133,3.8,-3.5,9.8,,8.2,63.8,대전
2016-02-19,133,3.5,0.0,6.3,,0.7,69.9,대전
2016-02-20,133,2.5,-1.0,8.9,,8.5,53.5,대전
2016-02-21,133,0.4,-3.7,5.8,,9.7,45.4,대전
2016-02-22,133,2.9,-1.4,7.0,,1.6,43.3,대전
2016-02-23,133,2.5,-2.7,8.1,0.7,7.0,55.3,대전
2016-02-24,133,-1.7,-6.5,4.1,,9.4,51.0,대전
2016-02-25,133,0.5,-5.7,6.1,,9.4,56.9,대전
2016-02-26,133,2.5,-0.1,5.9,3.8,0.5,88.3,대전
2016-02-27,133,5.4,1.5,11.3,2.6,7.3,71.6,대전
2016-02-28,133,2.2,-0.9,5.7,12.2,0.0,86.1,대전
2016-02-29,133,-2.7,-5.5,0.3,0.4,7.7,66.6,대전
2016-03-01,133,-1.4,-7.5,4.9,,10.6,59.8,대전
2016-03-02,133,3.0,-4.3,10.2,,10.6,69.1,대전
2016-03-03,133,7.4,-0.2,17.0,,6.8,71.3,대전
2016-03-04,133,9.8,5.4,13.0,8.0,0.0,83.3,대전
2016-03-05,133,12.2,7.7,18.0,26.7,1.5,91.9,대전
2016-03-06,133,10.3,6.5,14.7,0.0,7.0,69.1,대전
2016-03-07,133,9.0,3.4,16.3,,3.2,65.5,대전
2016-03-08,133,5.0,1.7,7.8,,0.0,51.1,대전
2016-03-09,133,2.2,-1.1,8.4,,8.3,45.6,대전
2016-03-10,133,0.3,-3.1,5.6,,10.1,44.3,대전
2016-03-11,133,0.6,-4.3,6.4,0.0,11.2,46.8,대전
2016-03-12,133,2.8,-5.0,10.2,,10.0,44.1,대전
2016-03-13,133,4.1,0.8,9.2,,0.7,56.5,대전
2016-03-14,133,4.4,0.3,10.2,,6.0,64.1,대전
2016-03-15,133,6.0,-2.7,14.0,,8.8,48.3,대전
2016-03-16,133,9.2,3.5,17.1,,9.3,40.1,대전
2016-03-17,133,10.1,-0.5,18.9,,9.1,44.9,대전
2016-03-18,133,11.0,8.4,13.9,5.6,0.1,88.0,대전
2016-03-19,133,11.0,6.8,18.2,,6.9,75.4,대전
2016-03-20,133,9.7,3.0,17.5,,10.2,62.8,대전
2016-03-21,133,9.5,2.3,17.4,,10.3,57.6,대전
2016-03-22,133,9.4,1.5,17.6,,10.9,52.6,대전
2016-03-23,133,8.3,4.6,14.5,,9.5,55.0,대전
2016-03-24,133,6.9,1.6,13.3,,9.4,49.4,대전
2016-03-25,133,6.8,1.2,13.3,,10.3,50.4,대전
2016-03-26,133,6.4,-0.2,12.9,,10.7,55.5,대전
2016-03-27,133,7.2,-0.3,15.1,,10.8,49.8,대전
2016-03-28,133,9.4,-0.3,17.9,,11.6,44.9,대전
2016-03-29,133,12.9,6.5,18.3,,5.9,54.9,대전
2016-03-30,133,14.4,7.6,22.9,,10.7,53.0,대전
2016-03-31,133,13.1,5.1,21.7,,7.8,42.4,대전
2016-04-01,133,15.0,4.8,25.4,,11.1,36.8,대전
2016-04-02,133,16.0,6.9,24.6,,9.8,40.9,대전
2016-04-03,133,13.4,10.8,16.4,2.5,0.4,68.4,대전
2016-04-04,133,13.5,10.1,18.3,,6.8,69.6,대전
2016-04-05,133,13.0,5.6,20.8,,11.8,39.3,대전
